Probe	GB3.2
AM10902	GB48273
AM10903	GB44479
AM10904	GB45440
AM10905	GB41430
AM10906	GB48827
AM10907	GB53904
AM10908	GB49462
AM10909	GB50585
AM10910	GB44169
AM10911	GB46616
AM10912	GB48653
AM10913	GB50965
AM10914	GB40935
AM10915	GB45612
AM10916	GB47160
AM10917	GB51794
AM10918	GB45823
AM10919	GB41037
AM10920	GB45350
AM10921	GB49534
AM10922	GB52340
AM10923	GB48890
AM10924	GB49175
AM10925	GB45559
AM10926	GB40911
AM10927	GB46222
AM10928	GB52957
AM10929	GB41306
AM10930	GB41829
AM10931	GB47767
AM10932	GB47826
AM10933	GB40789
AM10934	GB49540
AM10935	GB44005
AM10936	GB52537
AM10937	GB49234
AM10938	GB46453
AM10939	GB54450
AM10940	GB55130
AM10941	GB43282
AM10942	GB53532
AM10943	GB48883
AM10944	GB46375
AM10946	GB53271
AM10947	GB51048
AM10948	GB51560
AM10949	GB45637
AM10950	GB49118
AM10951	GB43622
AM10952	GB55631
AM10953	GB52261
AM10954	GB40200
AM10955	GB54191
AM10956	GB40671
AM10957	GB49908
AM10958	GB48487
AM10959	GB47751
AM10960	GB53162
AM10961	GB49896
AM10963	GB52375
AM10964	GB55803
AM10965	GB50832
AM10966	GB46815
AM10967	GB48244
AM10968	GB49666
AM10969	GB53270
AM10970	GB55632
AM10971	GB45716
AM10972	GB55380
AM10973	GB51515
AM10974	GB51908
AM10975	GB47311
AM10976	GB42656
AM10977	GB43191
AM10978	GB55263
AM10979	GB48082
AM10980	GB47679
AM10981	GB55946
AM10982	GB48566
AM10983	GB43952
AM10985	GB51834
AM10986	GB54928
AM10987	GB52746
AM10988	GB53910
AM10989	GB55036
AM10990	GB42085
AM10991	GB49572
AM10992	GB52978
AM10993	GB42694
AM10994	GB49612
AM10995	GB50280
AM10996	GB42698
AM10997	GB49519
AM10998	GB42156
AM10999	GB50060
AM11000	GB46900
AM11001	GB41748
AM11002	GB55463
AM11003	GB54747
AM11004	GB49392
AM11005	GB52749
AM11006	GB45140
AM11007	GB49457
AM11008	GB42735
AM11009	GB54355
AM11010	GB54377
AM11011	GB48105
AM11012	GB54708
AM11013	GB52706
AM11014	GB52100
AM11015	GB52258
AM11017	GB50531
AM11018	GB49154
AM11019	GB42825
AM11020	GB46084
AM11021	GB52010
AM11022	GB51043
AM11023	GB49485
AM11024	GB49404
AM11025	GB55831
AM11026	GB40868
AM11027	GB40194
AM11028	GB41718
AM11029	GB51075
AM11030	GB48755
AM11032	GB54474
AM11033	GB52687
AM11034	GB42218
AM11035	GB46789
AM11036	GB51600
AM11037	GB40416
AM11038	GB45760
AM11039	GB52513
AM11040	GB49969
AM11041	GB43613
AM11042	GB41591
AM11043	GB48579
AM11044	GB42436
AM11045	GB50837
AM11046	GB46640
AM11047	GB53397
AM11048	GB47489
AM11049	GB54019
AM11050	GB48942
AM11051	GB52466
AM11052	GB43905
AM11053	GB55140
AM11054	GB44068
AM11055	GB54119
AM11056	GB48022
AM11057	GB48646
AM11058	GB45361
AM11059	GB43088
AM11060	GB40460
AM11061	GB51541
AM11062	GB55058
AM11063	GB54601
AM11064	GB48854
AM11065	GB54622
AM11066	GB53617
AM11067	GB40221
AM11068	GB52293
AM11069	GB45137
AM11070	GB55572
AM11071	GB45663
AM11072	GB44598
AM11073	GB40629
AM11074	GB48029
AM11075	GB44796
AM11076	GB47625
AM11077	GB52255
AM11078	GB41157
AM11079	GB47061
AM11080	GB42644
AM11081	GB44060
AM11082	GB50418
AM11083	GB40005
AM11084	GB54254
AM11085	GB46710
AM11087	GB47688
AM11088	GB52725
AM11089	GB45552
AM11090	GB54589
AM11091	GB50314
AM11092	GB47592
AM11093	GB55662
AM11094	GB45738
AM11095	GB44524
AM11096	GB49370
AM11097	GB48954
AM11098	GB43052
AM11099	GB50298
AM11100	GB46752
AM11101	GB55596
AM11102	GB51211
AM11103	GB52775
AM11104	GB54109
AM11105	GB40764
AM11106	GB48287
AM11107	GB48988
AM11108	GB46419
AM11109	GB51237
AM11110	GB52235
AM11111	GB52232
AM11113	GB46521
AM11114	GB46333
AM11115	GB42316
AM11116	GB48916
AM11117	GB49106
AM11118	GB42036
AM11119	GB43084
AM11120	GB50874
AM11121	GB49404
AM11122	GB54076
AM11123	GB46878
AM11124	GB54814
AM11126	GB51499
AM11127	GB44780
AM11128	GB55351
AM11129	GB44429
AM11130	GB44940
AM11131	GB44821
AM11132	GB47411
AM11133	GB41510
AM11134	GB53918
AM11135	GB47209
AM11136	GB47259
AM11137	GB47028
AM11138	GB50183
AM11139	GB45656
AM11140	GB42852
AM11141	GB42824
AM11142	GB42184
AM11143	GB53439
AM11144	GB42359
AM11145	GB45062
AM11146	GB45062
AM11147	GB53681
AM11148	GB40309
AM11149	GB47659
AM11150	GB47879
AM11151	GB53824
AM11152	GB43809
AM11153	GB53696
AM11154	GB48041
AM11155	GB46267
AM11157	GB49340
AM11158	GB43916
AM11159	GB52462
AM11160	GB40503
AM11161	GB45179
AM11162	GB43024
AM11163	GB43824
AM11164	GB49352
AM11165	GB46233
AM11166	GB51636
AM11167	GB45648
AM11168	GB41334
AM11169	GB44250
AM11171	GB50753
AM11172	GB48706
AM11173	GB44053
AM11174	GB52625
AM11175	GB41336
AM11176	GB40507
AM11177	GB41584
AM11178	GB46115
AM11179	GB53778
AM11180	GB50333
AM11181	GB48571
AM11182	GB44968
AM11183	GB46743
AM11184	GB48897
AM11185	GB54310
AM11186	GB51667
AM11187	GB48833
AM11188	GB48763
AM11189	GB52517
AM11191	GB44721
AM11192	GB40502
AM11193	GB46768
AM11194	GB41778
AM11195	GB49284
AM11196	GB45279
AM11197	GB43819
AM11198	GB52529
AM11200	GB42821
AM11201	GB41153
AM11202	GB43039
AM11203	GB55586
AM11204	GB47453
AM11205	GB54127
AM11206	GB45873
AM11207	GB49147
AM11208	GB50663
AM11209	GB48826
AM11210	GB45303
AM11211	GB41606
AM11212	GB44561
AM11213	GB55962
AM11214	GB53655
AM11215	GB55216
AM11216	GB52457
AM11217	GB45478
AM11218	GB46514
AM11219	GB40971
AM11220	GB49299
AM11221	GB48046
AM11222	GB48349
AM11223	GB45906
AM11224	GB41439
AM11225	GB55431
AM11227	GB51672
AM11228	GB50348
AM11229	GB52996
AM11230	GB45617
AM11231	GB42432
AM11232	GB48675
AM11234	GB40760
AM11235	GB42078
AM11236	GB43968
AM11237	GB49331
AM11238	GB53666
AM11239	GB41768
AM11240	GB45273
AM11241	GB46784
AM11242	GB42324
AM11243	GB47514
AM11244	GB41301
AM11245	GB51753
AM11246	GB54092
AM11247	GB43964
AM11248	GB45337
AM11249	GB51358
AM11250	GB40515
AM11251	GB42420
AM11252	GB46231
AM11253	GB54208
AM11254	GB50213
AM11255	GB52506
AM11256	GB44985
AM11257	GB49901
AM11259	GB41414
AM11260	GB46918
AM11261	GB45288
AM11262	GB54632
AM11263	GB55499
AM11264	GB50981
AM11265	GB48333
AM11267	GB44629
AM11268	GB48694
AM11269	GB50632
AM11270	GB47248
AM11271	GB49389
AM11272	GB52366
AM11273	GB55419
AM11274	GB44553
AM11275	GB49644
AM11276	GB45257
AM11277	GB40199
AM11279	GB44166
AM11280	GB49321
AM11281	GB42884
AM11282	GB46693
AM11283	GB54764
AM11284	GB49957
AM11285	GB42705
AM11286	GB46001
AM11287	GB40231
AM11288	GB44039
AM11289	GB52731
AM11290	GB47153
AM11291	GB51898
AM11292	GB40237
AM11294	GB53962
AM11295	GB47554
AM11296	GB41314
AM11297	GB51405
AM11298	GB46366
AM11299	GB54587
AM11300	GB40360
AM11301	GB54299
AM11302	GB49424
AM11303	GB44912
AM11304	GB44513
AM11305	GB55564
AM11306	GB41662
AM11307	GB46589
AM11308	GB46174
AM11309	GB41588
AM11310	GB43226
AM11311	GB52643
AM11312	GB40103
AM11313	GB48974
AM11314	GB52279
AM11315	GB49304
AM11316	GB48034
AM11317	GB40888
AM11318	GB54602
AM11319	GB52063
AM11320	GB55220
AM11321	GB54326
AM11322	GB40337
AM11323	GB50074
AM11324	GB45286
AM11325	GB43912
AM11326	GB41977
AM11327	GB50013
AM11328	GB40560
AM11329	GB55827
AM11330	GB52531
AM11331	GB52116
AM11332	GB50131
AM11333	GB42671
AM11334	GB41896
AM11335	GB50909
AM11336	GB54291
AM11338	GB44199
AM11339	GB50289
AM11340	GB50339
AM11341	GB43904
AM11342	GB54260
AM11343	GB54421
AM11344	GB46585
AM11345	GB42233
AM11346	GB52395
AM11347	GB43218
AM11348	GB48204
AM11349	GB40895
AM11350	GB50778
AM11351	GB51301
AM11352	GB54311
AM11353	GB54698
AM11354	GB51391
AM11355	GB54805
AM11356	GB44906
AM11357	GB48143
AM11358	GB48790
AM11359	GB55747
AM11360	GB55453
AM11361	GB48555
AM11362	GB47631
AM11363	GB55807
AM11364	GB47381
AM11365	GB46703
AM11366	GB41356
AM11367	GB40538
AM11368	GB44347
AM11370	GB47649
AM11371	GB51292
AM11372	GB43660
AM11373	GB55444
AM11374	GB43877
AM11375	GB47725
AM11376	GB53172
AM11377	GB52324
AM11378	GB51043
AM11379	GB54600
AM11380	GB48617
AM11381	GB53259
AM11382	GB46615
AM11383	GB46813
AM11384	GB48261
AM11385	GB51482
AM11386	GB53853
AM11387	GB52607
AM11388	GB54992
AM11390	GB43288
AM11391	GB51602
AM11392	GB55611
AM11393	GB42885
AM11394	GB45680
AM11395	GB42571
AM11396	GB47768
AM11397	GB55107
AM11399	GB47457
AM11400	GB48876
AM11401	GB54676
AM11402	GB50570
AM11403	GB48630
AM11404	GB54976
AM11406	GB44550
AM11407	GB48446
AM11408	GB50998
AM11409	GB52686
AM11410	GB53801
AM11411	GB46908
AM11412	GB43628
AM11414	GB54451
AM11415	GB54683
AM11416	GB47439
AM11417	GB40274
AM11419	GB51444
AM11420	GB50560
AM11421	GB53135
AM11422	GB40268
AM11423	GB40134
AM11424	GB51406
AM11425	GB42620
AM11427	GB55053
AM11429	GB47752
AM11430	GB45941
AM11431	GB41198
AM11432	GB42758
AM11434	GB54921
AM11435	GB42519
AM11436	GB43694
AM11437	GB47422
AM11438	GB43439
AM11439	GB42706
AM11440	GB54151
AM11442	GB45202
AM11443	GB42934
AM11444	GB46016
AM11445	GB48307
AM11447	GB43782
AM11448	GB49456
AM11449	GB44313
AM11450	GB43562
AM11451	GB50083
AM11452	GB53516
AM11453	GB54486
AM11454	GB41688
AM11455	GB50944
AM11456	GB46367
AM11457	GB46119
AM11458	GB44271
AM11459	GB50633
AM11460	GB44376
AM11461	GB43310
AM11462	GB51994
AM11463	GB48563
AM11464	GB48692
AM11465	GB42877
AM11466	GB43130
AM11467	GB52245
AM11468	GB44688
AM11469	GB54862
AM11470	GB45875
AM11471	GB42849
AM11472	GB44410
AM11473	GB42772
AM11474	GB55368
AM11475	GB49657
AM11476	GB54458
AM11477	GB43629
AM11478	GB41836
AM11479	GB52627
AM11480	GB50020
AM11481	GB54117
AM11483	GB54574
AM11484	GB52611
AM11485	GB52189
AM11486	GB46311
AM11487	GB43138
AM11488	GB55930
AM11489	GB41163
AM11490	GB46030
AM11491	GB54183
AM11492	GB46692
AM11493	GB41165
AM11494	GB47202
AM11495	GB40466
AM11496	GB43851
AM11497	GB43467
AM11498	GB48096
AM11499	GB43844
AM11500	GB46203
AM11501	GB52345
AM11502	GB51802
AM11503	GB42764
AM11504	GB50230
AM11505	GB55283
AM11506	GB49947
AM11507	GB42562
AM11508	GB47436
AM11509	GB44983
AM11510	GB52976
AM11511	GB48634
AM11512	GB53836
AM11513	GB46663
AM11514	GB55337
AM11515	GB49589
AM11516	GB48943
AM11517	GB54154
AM11518	GB52786
AM11519	GB44624
AM11520	GB50689
AM11521	GB40265
AM11522	GB41361
AM11523	GB46766
AM11524	GB46000
AM11525	GB54372
AM11526	GB51640
AM11527	GB53788
AM11528	GB41368
AM11529	GB47427
AM11530	GB41980
AM11531	GB49214
AM11532	GB46414
AM11533	GB52423
AM11534	GB54812
AM11535	GB47791
AM11536	GB52372
AM11537	GB50071
AM11538	GB48596
AM11539	GB55422
AM11540	GB55961
AM11541	GB51693
AM11542	GB50919
AM11543	GB44991
AM11544	GB42495
AM11545	GB42321
AM11546	GB55335
AM11547	GB55964
AM11548	GB41590
AM11549	GB47026
AM11550	GB49165
AM11551	GB54124
AM11552	GB40797
AM11553	GB50474
AM11555	GB42216
AM11556	GB48338
AM11557	GB46130
AM11558	GB45199
AM11559	GB52782
AM11560	GB41715
AM11561	GB50945
AM11562	GB53141
AM11563	GB53284
AM11564	GB46818
AM11565	GB53791
AM11566	GB46603
AM11567	GB47516
AM11568	GB53043
AM11569	GB43691
AM11570	GB48641
AM11571	GB55352
AM11572	GB40808
AM11573	GB43247
AM11574	GB52638
AM11575	GB50369
AM11576	GB46145
AM11577	GB48391
AM11578	GB52436
AM11579	GB42629
AM11580	GB43787
AM11581	GB47420
AM11582	GB40511
AM11584	GB45248
AM11585	GB50595
AM11586	GB46056
AM11587	GB53706
AM11588	GB40128
AM11589	GB44949
AM11590	GB50148
AM11591	GB41187
AM11593	GB54302
AM11594	GB43676
AM11595	GB50109
AM11596	GB50850
AM11597	GB47159
AM11598	GB51051
AM11599	GB51446
AM11600	GB40040
AM11601	GB47238
AM11602	GB43417
AM11603	GB43706
AM11604	GB46206
AM11605	GB55589
AM11606	GB49558
AM11607	GB49581
AM11608	GB52983
AM11609	GB40296
AM11610	GB43711
AM11611	GB45907
AM11612	GB54582
AM11613	GB55498
AM11614	GB44578
AM11615	GB53948
AM11616	GB53031
AM11617	GB41450
AM11618	GB50954
AM11619	GB51709
AM11620	GB52741
AM11621	GB44032
AM11622	GB47581
AM11623	GB43464
AM11624	GB46744
AM11625	GB45596
AM11626	GB45265
AM11627	GB43782
AM11628	GB40385
AM11629	GB40534
AM11630	GB44564
AM11631	GB55843
AM11632	GB53916
AM11633	GB49653
AM11634	GB40056
AM11635	GB54371
AM11636	GB44674
AM11637	GB43548
AM11638	GB49219
AM11639	GB49491
AM11640	GB40077
AM11641	GB43167
AM11642	GB50336
AM11643	GB48211
AM11644	GB50796
AM11645	GB40085
AM11646	GB42004
AM11647	GB44030
AM11648	GB51455
AM11649	GB51790
AM11651	GB40727
AM11652	GB47036
AM11653	GB50911
AM11654	GB53769
AM11655	GB42296
AM11656	GB50378
AM11657	GB50683
AM11658	GB52384
AM11659	GB47705
AM11660	GB42457
AM11661	GB42475
AM11662	GB53710
AM11663	GB52284
AM11664	GB55231
AM11667	GB49875
AM11668	GB54097
AM11669	GB51611
AM11670	GB52109
AM11671	GB45445
AM11672	GB54128
AM11673	GB54251
AM11674	GB47387
AM11675	GB40657
AM11676	GB46184
AM11678	GB41362
AM11680	GB43486
AM11681	GB49524
AM11682	GB41891
AM11683	GB45365
AM11684	GB54448
AM11685	GB41881
AM11686	GB55729
AM11687	GB46459
AM11688	GB45891
AM11689	GB54358
AM11690	GB43069
AM11691	GB55573
AM11692	GB50960
AM11693	GB48783
AM11694	GB53229
AM11695	GB50562
AM11696	GB47944
AM11697	GB40704
AM11698	GB55040
AM11699	GB41871
AM11700	GB42631
AM11701	GB51120
AM11702	GB41275
AM11703	GB49924
AM11704	GB51186
AM11705	GB55889
AM11707	GB55688
AM11708	GB50498
AM11709	GB49172
AM11710	GB47814
AM11711	GB52632
AM11712	GB45421
AM11713	GB44672
AM11714	GB45689
AM11715	GB49425
AM11716	GB54217
AM11717	GB54844
AM11718	GB47581
AM11719	GB54387
AM11720	GB42019
AM11721	GB50634
AM11722	GB47837
AM11723	GB48007
AM11724	GB44450
AM11725	GB49497
AM11726	GB47841
AM11727	GB51534
AM11728	GB47143
AM11730	GB42548
AM11731	GB40966
AM11732	GB48170
AM11733	GB46342
AM11734	GB42680
AM11735	GB53716
AM11736	GB48930
AM11737	GB49396
AM11738	GB53240
AM11739	GB45343
AM11740	GB41754
AM11741	GB50411
AM11742	GB44877
AM11743	GB53946
AM11744	GB52247
AM11745	GB52356
AM11746	GB55997
AM11747	GB42746
AM11748	GB49952
AM11749	GB43951
AM11750	GB52037
AM11751	GB49886
AM11752	GB43114
AM11753	GB54198
AM11754	GB44205
AM11755	GB55300
AM11756	GB48586
AM11757	GB52525
AM11758	GB42035
AM11759	GB43236
AM11760	GB45084
AM11761	GB52467
AM11762	GB50252
AM11763	GB46161
AM11764	GB45507
AM11765	GB45733
AM11766	GB55111
AM11767	GB49025
AM11768	GB54837
AM11769	GB47432
AM11770	GB46294
AM11771	GB55879
AM11772	GB55074
AM11773	GB43287
AM11774	GB44345
AM11775	GB40319
AM11777	GB49191
AM11778	GB44683
AM11779	GB50275
AM11780	GB42780
AM11781	GB51496
AM11782	GB55648
AM11783	GB53243
AM11784	GB46426
AM11785	GB55045
AM11786	GB53430
AM11787	GB53289
AM11788	GB41015
AM11789	GB47383
AM11790	GB43485
AM11791	GB43911
AM11792	GB49308
AM11793	GB50225
AM11794	GB50587
AM11795	GB44369
AM11796	GB52326
AM11797	GB46314
AM11798	GB48017
AM11799	GB44999
AM11800	GB44931
AM11801	GB46713
AM11802	GB48209
AM11803	GB48462
AM11804	GB49795
AM11805	GB49998
AM11806	GB55096
AM11807	GB46886
AM11808	GB48904
AM11809	GB50572
AM11810	GB53793
AM11811	GB53052
AM11812	GB42360
AM11813	GB48078
AM11814	GB43736
AM11815	GB52577
AM11816	GB42307
AM11817	GB52680
AM11818	GB52078
AM11820	GB45056
AM11821	GB43292
AM11822	GB54404
AM11823	GB49163
AM11824	GB53780
AM11825	GB52541
AM11826	GB43827
AM11827	GB43180
AM11828	GB51900
AM11829	GB43828
AM11830	GB48215
AM11831	GB46873
AM11832	GB47744
AM11833	GB43861
AM11834	GB42614
AM11835	GB44649
AM11836	GB48444
AM11837	GB44903
AM11838	GB41294
AM11839	GB44289
AM11841	GB49690
AM11842	GB48923
AM11843	GB50701
AM11844	GB55561
AM11845	GB45336
AM11846	GB48784
AM11847	GB47654
AM11848	GB51015
AM11849	GB55014
AM11850	GB55030
AM11851	GB55862
AM11852	GB53329
AM11853	GB41882
AM11854	GB47805
AM11855	GB48656
AM11856	GB54430
AM11857	GB49032
AM11858	GB51072
AM11859	GB47279
AM11860	GB42108
AM11861	GB45342
AM11862	GB44362
AM11863	GB40069
AM11864	GB49160
AM11865	GB53228
AM11866	GB54984
AM11867	GB43266
AM11869	GB44452
AM11870	GB47668
AM11872	GB42520
AM11873	GB41716
AM11874	GB51103
AM11875	GB53835
AM11876	GB52416
AM11878	GB52773
AM11879	GB54032
AM11880	GB51029
AM11881	GB49588
AM11882	GB50319
AM11883	GB52002
AM11884	GB42596
AM11885	GB48626
AM11886	GB45239
AM11887	GB41839
AM11888	GB46651
AM11889	GB50034
AM11890	GB41275
AM11891	GB48366
AM11892	GB45989
AM11893	GB41006
AM11894	GB46544
AM11895	GB41883
AM11896	GB48829
AM11897	GB53592
AM11898	GB51247
AM11899	GB41847
AM11900	GB42493
AM11901	GB53192
AM11902	GB49046
AM11903	GB46982
AM11905	GB40393
AM11906	GB52966
AM11907	GB54797
AM11908	GB44321
AM11909	GB55642
AM11910	GB43858
AM11911	GB49408
AM11912	GB50357
AM11913	GB42261
AM11914	GB46096
AM11915	GB44065
AM11916	GB55039
AM11917	GB47233
AM11918	GB53967
AM11919	GB53566
AM11920	GB52929
AM11921	GB44306
AM11922	GB54166
AM11923	GB47816
AM11924	GB43077
AM11925	GB54918
AM11926	GB44541
AM11927	GB45764
AM11928	GB43186
AM11929	GB45908
AM11930	GB55829
AM11931	GB44987
AM11932	GB49167
AM11933	GB40232
AM11934	GB45256
AM11935	GB41050
AM11936	GB55317
AM11937	GB46888
AM11938	GB55438
AM11939	GB50772
AM11940	GB47079
AM11941	GB48314
AM11942	GB49909
AM11943	GB46903
AM11944	GB42685
AM11945	GB41428
AM11946	GB47468
AM11947	GB51733
AM11948	GB54044
AM11949	GB45425
AM11950	GB48247
AM11951	GB41171
AM11952	GB45260
AM11953	GB52667
AM11954	GB44702
AM11955	GB42016
AM11956	GB48127
AM11957	GB46031
AM11958	GB55528
AM11959	GB45014
AM11960	GB48466
AM11961	GB49933
AM11962	GB51106
AM11963	GB47568
AM11964	GB55390
AM11965	GB40447
AM11966	GB50288
AM11968	GB42352
AM11969	GB48679
AM11970	GB44549
AM11971	GB44945
AM11972	GB45512
AM11973	GB46547
AM11974	GB48527
AM11975	GB45127
AM11976	GB49915
AM11977	GB44056
AM11978	GB49002
AM11979	GB40444
AM11980	GB42075
AM11981	GB53038
AM11982	GB44483
AM11983	GB49415
AM11984	GB51129
AM11985	GB52454
AM11986	GB46275
AM11987	GB46845
AM11988	GB41196
AM11989	GB52948
AM11990	GB42201
AM11991	GB40562
AM11992	GB51047
AM11993	GB49170
AM11994	GB55505
AM11995	GB51705
AM11996	GB40740
AM11997	GB45025
AM11998	GB40193
AM11999	GB50747
AM12001	GB52503
AM12002	GB42128
AM12003	GB42686
AM12004	GB55547
AM12005	GB53371
AM12006	GB43567
AM12007	GB51046
AM12008	GB42178
AM12009	GB53919
AM12010	GB44054
AM12011	GB40735
AM12012	GB40735
AM12013	GB55566
AM12014	GB46114
AM12015	GB44350
AM12016	GB48794
AM12017	GB46985
AM12018	GB49648
AM12019	GB46242
AM12020	GB53576
AM12021	GB54643
AM12022	GB42180
AM12023	GB49837
AM12024	GB41774
AM12025	GB41257
AM12026	GB54767
AM12027	GB43778
AM12028	GB55540
AM12030	GB52895
AM12031	GB46001
AM12032	GB43631
AM12033	GB47106
AM12034	GB52761
AM12035	GB45155
AM12036	GB41804
AM12037	GB43921
AM12038	GB54919
AM12039	GB46562
AM12040	GB48129
AM12041	GB44863
AM12042	GB45017
AM12043	GB42489
AM12044	GB54338
AM12045	GB54642
AM12046	GB51359
AM12047	GB46847
AM12048	GB46841
AM12049	GB54593
AM12050	GB45752
AM12051	GB50527
AM12052	GB40392
AM12053	GB50123
AM12054	GB53036
AM12055	GB50609
AM12056	GB48944
AM12057	GB50822
AM12058	GB42655
AM12059	GB54867
AM12060	GB45686
AM12061	GB55482
AM12062	GB42814
AM12063	GB44972
AM12064	GB55474
AM12065	GB42553
AM12066	GB52118
AM12067	GB48644
AM12068	GB49645
AM12069	GB43901
AM12070	GB47177
AM12071	GB45035
AM12072	GB53437
AM12073	GB44535
AM12074	GB55506
AM12075	GB47667
AM12076	GB42401
AM12077	GB47743
AM12079	GB46204
AM12080	GB53821
AM12081	GB55538
AM12082	GB51331
AM12083	GB53357
AM12085	GB45665
AM12086	GB42231
AM12087	GB52399
AM12088	GB40590
AM12089	GB44031
AM12090	GB54340
AM12091	GB42196
AM12093	GB47201
AM12094	GB42204
AM12095	GB54923
AM12096	GB50004
AM12097	GB52230
AM12099	GB44315
AM12100	GB55008
AM12101	GB55870
AM12102	GB52014
AM12103	GB50679
AM12104	GB52543
AM12105	GB45047
AM12106	GB49897
AM12107	GB40051
AM12108	GB51662
AM12109	GB41119
AM12110	GB40776
AM12111	GB42770
AM12112	GB41690
AM12113	GB52447
AM12114	GB40251
AM12115	GB41960
AM12116	GB48409
AM12117	GB43852
AM12118	GB41499
AM12119	GB44586
AM12120	GB45508
AM12121	GB49301
AM12122	GB41781
AM12123	GB44052
AM12124	GB54650
AM12125	GB51940
AM12126	GB44285
AM12127	GB52679
AM12128	GB44510
AM12129	GB49297
AM12130	GB43836
AM12131	GB52021
AM12132	GB43089
AM12133	GB43089
AM12134	GB41075
AM12135	GB54611
AM12136	GB45640
AM12137	GB46218
AM12138	GB53622
AM12139	GB44508
AM12141	GB54379
AM12142	GB50623
AM12143	GB40567
AM12144	GB54972
AM12145	GB47652
AM12146	GB52776
AM12147	GB43919
AM12148	GB46002
AM12149	GB42866
AM12150	GB45479
AM12151	GB43883
AM12152	GB44747
AM12153	GB45978
AM12154	GB45381
AM12155	GB45735
AM12156	GB52253
AM12157	GB51566
AM12158	GB54818
AM12159	GB42213
AM12160	GB47033
AM12161	GB45158
AM12162	GB51565
AM12163	GB51977
AM12164	GB44526
AM12165	GB43000
AM12166	GB47888
AM12167	GB40617
AM12168	GB42550
AM12169	GB43298
AM12170	GB44742
AM12171	GB45852
AM12172	GB46302
AM12173	GB41913
AM12174	GB44183
AM12175	GB55541
AM12176	GB47732
AM12177	GB50567
AM12178	GB48375
AM12179	GB53689
AM12180	GB50564
AM12181	GB52507
AM12182	GB43671
AM12183	GB43086
AM12184	GB41547
AM12185	GB53632
AM12186	GB43074
AM12187	GB40208
AM12188	GB46067
AM12189	GB50059
AM12190	GB51578
AM12191	GB42505
AM12192	GB42345
AM12193	GB45174
AM12194	GB41313
AM12195	GB49480
AM12196	GB45230
AM12198	GB54246
AM12199	GB53811
AM12200	GB51726
AM12201	GB54678
AM12202	GB49868
AM12203	GB54227
AM12204	GB51121
AM12205	GB41046
AM12206	GB50196
AM12207	GB45712
AM12208	GB52814
AM12209	GB49126
AM12210	GB45358
AM12211	GB42800
AM12212	GB51819
AM12213	GB52759
AM12214	GB41191
AM12215	GB42302
AM12216	GB43087
AM12217	GB53931
AM12218	GB47849
AM12219	GB55193
AM12220	GB53316
AM12221	GB50338
AM12222	GB43941
AM12223	GB47497
AM12224	GB53787
AM12225	GB41727
AM12226	GB51243
AM12227	GB55773
AM12228	GB47651
AM12229	GB49095
AM12230	GB47571
AM12231	GB50866
AM12232	GB48389
AM12233	GB47021
AM12234	GB48172
AM12235	GB50385
AM12236	GB49180
AM12237	GB53607
AM12238	GB46159
AM12240	GB45879
AM12241	GB41670
AM12242	GB52659
AM12243	GB43624
AM12244	GB52373
AM12245	GB42220
AM12246	GB48269
AM12247	GB51469
AM12248	GB49562
AM12249	GB53856
AM12250	GB43275
AM12251	GB47165
AM12252	GB54585
AM12253	GB48481
AM12254	GB50715
AM12255	GB41455
AM12256	GB55262
AM12257	GB55392
AM12258	GB55155
AM12259	GB40456
AM12260	GB51479
AM12261	GB42919
AM12262	GB47601
AM12263	GB49443
AM12264	GB51604
AM12265	GB47330
AM12266	GB50648
AM12267	GB41252
AM12268	GB47683
AM12269	GB45737
AM12270	GB45045
AM12271	GB51710
AM12272	GB52568
AM12273	GB43688
AM12274	GB50784
AM12275	GB43054
AM12276	GB48791
AM12277	GB50594
AM12278	GB48223
AM12279	GB46186
AM12280	GB49376
AM12281	GB46265
AM12282	GB42887
AM12283	GB40496
AM12284	GB49941
AM12285	GB51287
AM12286	GB42719
AM12287	GB42865
AM12288	GB54435
AM12289	GB50009
AM12290	GB47451
AM12291	GB47765
AM12292	GB50226
AM12293	GB54855
AM12294	GB42742
AM12295	GB47819
AM12296	GB45819
AM12297	GB53033
AM12298	GB44414
AM12299	GB51809
AM12300	GB50971
AM12301	GB54410
AM12303	GB40239
AM12304	GB51816
AM12305	GB49307
AM12306	GB54364
AM12307	GB51376
AM12308	GB44367
AM12309	GB50194
AM12310	GB54810
AM12311	GB53741
AM12312	GB55059
AM12313	GB41602
AM12314	GB43551
AM12315	GB52748
AM12316	GB49777
AM12317	GB43899
AM12318	GB41032
AM12319	GB50266
AM12320	GB46147
AM12321	GB52933
AM12323	GB54709
AM12324	GB52694
AM12325	GB45397
AM12326	GB41922
AM12327	GB49866
AM12328	GB44776
AM12329	GB49942
AM12330	GB45615
AM12331	GB54335
AM12332	GB50025
AM12333	GB48346
AM12334	GB43368
AM12335	GB53611
AM12336	GB45251
AM12337	GB55354
AM12338	GB55684
AM12339	GB43437
AM12340	GB53712
AM12341	GB40073
AM12342	GB44125
AM12343	GB40686
AM12344	GB55669
AM12345	GB54261
AM12346	GB48321
AM12347	GB43276
AM12348	GB55383
AM12349	GB55144
AM12350	GB52879
AM12351	GB52317
AM12352	GB49608
AM12353	GB55805
AM12354	GB41761
AM12355	GB55420
AM12356	GB50445
AM12357	GB41193
AM12358	GB42556
AM12359	GB55454
AM12360	GB46771
